Text,Category,WordCount,TokenCount
mobil mob rais west coast crude post mobil corp said rais west coast crude post effect today buena vista light grade 26 degre api graviti rais 135 dlr barrel 1555 dlrsbbl huntington beach light grade 16 degre rais 175 dlrsbbl 1410 dlrsbbl heavier wilmington grade 17 degre increas 120 dlr 1430 dlrsbbl kern river crude 13 degre increas 100 dlr 1300 dlrsbbl mobil also said effect today chang graviti adjust scale follow 20 degre 34 degre api mobil adjust price 0015 ct per onetenth api degre 20 degre api compani adjust price 0020 ct per onetenth degre crude grade 34 degre api 40 degre unaffect,crude,140,160
strawbridg strw declar stock dividend strawbridg clothier said board declar seven pct stock dividend payabl may 14 holder record april 14 earlier compani report net incom 207 mln dlr,earn,31,35
laidlaw declar three two split boost payout 514 ctsshr four ct laidlaw declar three two split boost payout 514 ctsshr four ct,earn,14,15
transduc system inc year shr profit 12 ct v loss 49 ct net profit 117000 v loss 506000 rev 11 mln v 12 mln year shr profit seven ct v loss 89 ct net profit 66000 v loss 921000 rev 44 mln v 39 mln note1986 reflect tax benefit 24000 1985 reflect tax benefit 186000 quarter 573000 year,earn,59,61
laidlaw transport ltd ldmfa 2nd qtr net period end februari 28 shr 26 ct v 14 ct net 284 mln v 152 mln rev 3057 mln v 1796 mln six mth shr 50 ct v 28 ct net 546 mln v 303 mln rev 5862 mln v 3598 mln avg shr 100362000 v 91360000,earn,47,47
centuri busi credit cti get offer centuri busi credit corp said receiv offer stanley tananbaum chairman chief execut offic take compani privat transact give sharehold 2440 dlr per share cash 603106 share outstand decemb 31 independ director said engag expert evalu fair offer,acq,58,63
laidlaw ldmfa split stock hike payout three two stock split pay record date subject sharehold confirm may four qtli dividend 514 ct v four ct pay may 15 record may one note dividend declar presplit share laidlaw transport ltd,earn,37,39
secur pacif provid nation lift prime secur pacif nation bank provid nation bank said increas prime lend rate quarter point 734 pct said move effect immedi,interest,28,30
jp morgan say brazil action reduc first quarter net 20 mln dlr jp morgan say brazil action reduc first quarter net 20 mln dlr,earn,15,15
houston industri inc hii increas div qtli div 72 ct v 70 ct prior payabl june 10 record may 15,earn,14,14
emeri eaf plan purol pcc asset sale emeri air frieght corp launch 40 dlr share tender offer 83 pct purol courier corp said would sell purol asset help pay estim 265 mln dlr cost stock purchas deal file secur exchang commiss emeri said would sell lea purol air hub indianapoli ind current construct would divest purol stant inc subsidiari indic interest asset receiv far emeri said emeri said would oper purol subsidiari succeed takev would integr air hub said plan financ stock purchas borrow chemic bank morgan guaranti trust co new york banker trust co salomon brother hold co inc parent salmon brother inc emeri financi advisor emeri said alreadi commit letter bank 1299 mln dlr stock purchas unspecifi amount intern gener fund would also use stock purchas ad,acq,188,211
centuri busi credit corp cti 4th qtr shr 39 ct v 31 ct net 232991 v 198185 rev 29 mln v 23 mln year shr 220 dlr v 112 dlr net 13 mln v 715113 rev 113 mln v 101 mln note1986 rev includ 260000 dlr finder fee net includ 112000 gain sale secur 115000 dividend 78000 dlr lea recalcul 1985 rev includ 700000 finder fee 75000 gain sale asset,earn,70,76
ic industriesicx unit sell track illinoi central gulf railroad subsidiari ic industri inc said complet sale chicago missouri western railway 631mile line joliet ill st loui april 30 chicago missouri wholli own subsidiari venango river corp transport hold compani said purchas price line 81 mln dlr chicago missouri employ 625 worker start oper immedi upon close transact,acq,81,93
first nation bank boston bkb rais prime first nation bank boston main bank unit bank boston said rais prime lend rate 775 pct 750 pct effect immedi,interest,30,34
gencorp take action stock dividend gencorp inc said board took action respect two pct stock dividend annual meet yesterday due press busi specif compani pend takeov offer gener acquisit corp form afg industri inc wagner brown spokesman said two pct stock dividend normal issu everli year issu februari compani examin dividend altern manag said would give consider matter later time yesterday compani chairman william reynold told sharehold would present altern 100 dlr share takeov offer within week,earn,111,124
morgan jpm place brazil loan nonaccru jp morgan co inc parent morgan guaranti trust co new york said place 13 billion dlr medium longterm loan brazil nonaccru basi match similar action bankamerica corp bac earlier today move follow brazil suspens interest payment 68 billion dlr commerci bank debt februari 20 expect reduc first quarter net incom 20 mln dlr four mln dlr repres interest accru prior 1987 still uncollect bank said morgan earn 2339 mln dlr first quarter 1986 morgan also said base current interest rate assum cash interest payment receiv rest year 1987 net incom would reduc 72 mln dlr 1986 net incom 8725 mln dlr although u bank put loan nonaccru 90 day past due morgan said loan affect brazil payment freez may reach 90day limit second third quarter morgan said assum talk brazil commerci bank lender proceed expediti interest payment resum earliest practic date,earn,210,234
gould gld complet sale divis gould inc said complet sale system simul divis unit manag undisclos price gould said move part plan divest defens system busi focu comput electron sector gould ad account divis discontinu oper,acq,57,61
new zealand may buy u wheat usda new zealand may need 100000 tonn wheat year would normal come australia may unit state u agricultur depart said report export market u grain depart said deregul new zealand wheat board normal import wheat australia possibl wheat purchas unit state sinc ship cost new zealand eastern coast australia west coast unit state equal,wheat,91,99
grain ship load portland five grain ship load three ship wait load portland accord portland merchant exchang,ship,21,23
french firm five pct calif water cwtr compagni general de eaux eaugpa french water wast treatment dispos heat ventil air condit concern said 50 pct stake california water servic co file secur exchang commiss compagni general said bought 139200 california water share total 70 mln dlr invest purpos said might acquir share compani said plan seek control,acq,81,94
major u bank move higher 734 pct prime major u bank today match tuesday quarterpoint prime rate cut citibank chase manhattan bank first prime rate boost sinc mid1984 cite narrow spread prime fund cost justif analyst said prime rate rise may trigger partli desir bank enhanc profit margin given problem develop countri loan comment prime rate increas u treasuri secretari jame baker told hous appropri committe hope temporari blip upward among major bank today announc prime rate increas 734 pct banker trust chemic bank continent illinoi nation bank harri trust save bank irv trust manufactur hanov trust co marin midland secur pacif nation bank bank compani announc prime rate rise includ pittsburgh nation bank texa commerc bankhouston provid nation bank first nation bank boston florida feder save loan associ suntrust bank,interest,158,181
jem record inc jemr 2nd qtr jan 31 shr three ct v seven ct net 521 mln v 112713 rev 51 mln v 44 mln six month shr five ct v 15 ct net 75605 v 244119 rev 95 mln v 95 mln,earn,35,35
union bank rais prime rate 75 pct union bank subsidiari standard charter plc said today rais prime lend rate 775 pct 750 pct effect immedi,interest,25,27
deak buy johnson matthey commod deak intern foreign currenc preciou metal firm announc acquisit johnson matthey commod new york minori financ limit unit bank england purchas valu 148 mln dlr follow recent acquisit london johnson matthey commod limit deak said new york firm known deak intern trade ltd compani said arkadi kuhlmann presid chief execut offic deak intern said purchas expand deak oper preciou metal wholesal nonferr metal trade,acq,89,102
belden blake energi co bbe 4th qtr shr loss 192 dlr v profit five ct net loss 56 mln v profit 136598 rev 14 mln v 25 mln year shr loss 381 dlr v profit 21 ct net loss 108 mln v profit 435176 rev 76 mln v 94 mln note1986 4th qtr includ writeoff 373000 dlr 13 ct writdown asset 40 mln dlr 1986 year includ 41 mln dlr 1st qtr writedown,earn,72,74
crown resourc crr plan energi unit sale crown resourc corp said plan sell oklahomabas oil ga unit part strategi focu develop preciou metal properti compani said bought wyona water flood oil ga unit 1984 650000 dlr crown said wyona field fulli develop 28 produc well current oil product 80 barrel day said ad ga produc sale 1986,acq,76,82
mdc hold mdc sell energi unit mdc hold inc said sold substanti asset oil ga unit mizel petro resourc inc affili partnership 38 mln dlr cash parker parsley petroleum co midland texa compani said subject certain postclos adjust expect post small profit sale,acq,56,69
livingwel inc well year shr six ct v three ct net 17 mln v 31 mln rev 1873 mln v 1297 mln noteincreas earn due elimin prefer dividend requir,earn,28,31
fidelcor ficr unit acquir lazer financi fidelcor inc fidelcor busi credit corp subsidiari said reach definit agreement acquir substanti portion bank new england corp bkne lazer financi corp asset term acquisit disclos acquisit subject approv feder reserv board fidelcor said would acquir lazer loan portfolio asset includ miami offic said plan hire major lazer 100 employe,acq,77,92
